,Week,Genre,Play Share,Total Plays
996,2008-05-25 12:00:00,Rock,0.9111111111111111,90
997,2008-05-25 12:00:00,Jazz,0.08888888888888889,90
998,2008-06-01 12:00:00,other,0.5806451612903226,62
999,2008-06-01 12:00:00,Rock,0.24193548387096775,62
1000,2008-06-01 12:00:00,Jazz,0.16129032258064516,62
1001,2008-06-01 12:00:00,Pop,0.016129032258064516,62
1002,2008-06-08 12:00:00,Rock,0.4807692307692308,52
1003,2008-06-08 12:00:00,Jazz,0.36538461538461536,52
1004,2008-06-08 12:00:00,other,0.15384615384615385,52
1005,2008-06-15 12:00:00,Rock,0.6666666666666666,3
1006,2008-06-15 12:00:00,other,0.3333333333333333,3
1007,2008-06-29 12:00:00,Rock,0.8333333333333334,12
1008,2008-06-29 12:00:00,other,0.16666666666666666,12
1009,2008-07-06 12:00:00,Metal,0.696969696969697,33
1010,2008-07-06 12:00:00,other,0.18181818181818182,33
1011,2008-07-06 12:00:00,Rock,0.09090909090909091,33
1012,2008-07-06 12:00:00,Jazz,0.030303030303030304,33
1013,2008-07-13 12:00:00,Metal,0.24285714285714285,70
1014,2008-07-13 12:00:00,Rock,0.42857142857142855,70
1015,2008-07-13 12:00:00,other,0.2571428571428571,70
1016,2008-07-13 12:00:00,folk,0.02857142857142857,70
1017,2008-07-13 12:00:00,Jazz,0.014285714285714285,70
1018,2008-07-13 12:00:00,Electronic,0.014285714285714285,70
1019,2008-07-13 12:00:00,Hip Hop,0.014285714285714285,70
1020,2008-07-20 12:00:00,Rock,0.926829268292683,41
1021,2008-07-20 12:00:00,folk,0.04878048780487805,41
1022,2008-07-20 12:00:00,other,0.024390243902439025,41
1023,2008-07-27 12:00:00,Rock,0.3882978723404255,188
1024,2008-07-27 12:00:00,Jazz,0.26063829787234044,188
1025,2008-07-27 12:00:00,other,0.2978723404255319,188
1026,2008-07-27 12:00:00,Electronic,0.015957446808510637,188
1027,2008-07-27 12:00:00,folk,0.015957446808510637,188
1028,2008-07-27 12:00:00,Metal,0.010638297872340425,188
1029,2008-07-27 12:00:00,Pop,0.005319148936170213,188
1030,2008-07-27 12:00:00,Hip Hop,0.005319148936170213,188
1031,2008-08-03 12:00:00,Rock,0.8333333333333334,126
1032,2008-08-03 12:00:00,Metal,0.031746031746031744,126
1033,2008-08-03 12:00:00,Jazz,0.07936507936507936,126
1034,2008-08-03 12:00:00,other,0.03968253968253968,126
1035,2008-08-03 12:00:00,Hip Hop,0.007936507936507936,126
1036,2008-08-03 12:00:00,Electronic,0.007936507936507936,126
1037,2008-08-17 12:00:00,Metal,0.48148148148148145,27
1038,2008-08-17 12:00:00,other,0.2962962962962963,27
1039,2008-08-17 12:00:00,Rock,0.14814814814814814,27
1040,2008-08-17 12:00:00,Jazz,0.07407407407407407,27
1041,2008-08-24 12:00:00,Rock,0.6515151515151515,66
1042,2008-08-24 12:00:00,other,0.16666666666666666,66
1043,2008-08-24 12:00:00,Metal,0.015151515151515152,66
1044,2008-08-24 12:00:00,Jazz,0.10606060606060606,66
1045,2008-08-24 12:00:00,Pop,0.015151515151515152,66
1046,2008-08-24 12:00:00,Electronic,0.015151515151515152,66
1047,2008-08-24 12:00:00,folk,0.015151515151515152,66
1048,2008-08-24 12:00:00,Hip Hop,0.015151515151515152,66
1049,2008-08-31 12:00:00,other,0.49,100
1050,2008-08-31 12:00:00,Metal,0.3,100
1051,2008-08-31 12:00:00,Rock,0.12,100
1052,2008-08-31 12:00:00,folk,0.09,100
1053,2008-09-07 12:00:00,Rock,0.571830985915493,355
1054,2008-09-07 12:00:00,Metal,0.17746478873239438,355
1055,2008-09-07 12:00:00,Jazz,0.09014084507042254,355
1056,2008-09-07 12:00:00,other,0.10985915492957747,355
1057,2008-09-07 12:00:00,folk,0.022535211267605635,355
1058,2008-09-07 12:00:00,Electronic,0.008450704225352112,355
1059,2008-09-07 12:00:00,Pop,0.005633802816901409,355
1060,2008-09-07 12:00:00,Indie,0.0028169014084507044,355
1061,2008-09-07 12:00:00,Hip Hop,0.011267605633802818,355
1062,2008-09-14 12:00:00,other,0.2993421052631579,304
1063,2008-09-14 12:00:00,Rock,0.5822368421052632,304
1064,2008-09-14 12:00:00,folk,0.01644736842105263,304
1065,2008-09-14 12:00:00,Jazz,0.06907894736842106,304
1066,2008-09-14 12:00:00,Electronic,0.003289473684210526,304
1067,2008-09-14 12:00:00,Metal,0.013157894736842105,304
1068,2008-09-14 12:00:00,Pop,0.003289473684210526,304
1069,2008-09-14 12:00:00,Hip Hop,0.013157894736842105,304
1070,2008-09-21 12:00:00,Metal,0.3590733590733591,259
1071,2008-09-21 12:00:00,Rock,0.42857142857142855,259
1072,2008-09-21 12:00:00,other,0.1891891891891892,259
1073,2008-09-21 12:00:00,Jazz,0.019305019305019305,259
1074,2008-09-21 12:00:00,folk,0.003861003861003861,259
1075,2008-09-28 12:00:00,Rock,0.36538461538461536,52
1076,2008-09-28 12:00:00,Jazz,0.38461538461538464,52
1077,2008-09-28 12:00:00,other,0.17307692307692307,52
1078,2008-09-28 12:00:00,Electronic,0.019230769230769232,52
1079,2008-09-28 12:00:00,folk,0.019230769230769232,52
1080,2008-09-28 12:00:00,Metal,0.019230769230769232,52
1081,2008-09-28 12:00:00,Hip Hop,0.019230769230769232,52
1082,2008-10-05 12:00:00,Rock,0.6956521739130435,92
1083,2008-10-05 12:00:00,Jazz,0.21739130434782608,92
1084,2008-10-05 12:00:00,other,0.07608695652173914,92
1085,2008-10-05 12:00:00,folk,0.010869565217391304,92
1086,2008-10-12 12:00:00,Metal,0.8271604938271605,81
1087,2008-10-12 12:00:00,Jazz,0.1728395061728395,81
1088,2008-10-19 12:00:00,Hip Hop,0.5,158
1089,2008-10-19 12:00:00,Jazz,0.27848101265822783,158
1090,2008-10-19 12:00:00,Rock,0.12025316455696203,158
1091,2008-10-19 12:00:00,Metal,0.056962025316455694,158
1092,2008-10-19 12:00:00,other,0.04430379746835443,158
1093,2008-10-26 12:00:00,Metal,0.2421875,128
1094,2008-10-26 12:00:00,Hip Hop,0.34375,128
1095,2008-10-26 12:00:00,other,0.140625,128
1096,2008-10-26 12:00:00,Rock,0.265625,128
1097,2008-10-26 12:00:00,Jazz,0.0078125,128
1098,2008-11-02 12:00:00,other,0.4722222222222222,252
1099,2008-11-02 12:00:00,Hip Hop,0.373015873015873,252
1100,2008-11-02 12:00:00,Rock,0.13095238095238096,252
1101,2008-11-02 12:00:00,Jazz,0.023809523809523808,252
1102,2008-11-09 12:00:00,Hip Hop,0.2786885245901639,122
1103,2008-11-09 12:00:00,Jazz,0.16393442622950818,122
1104,2008-11-09 12:00:00,Rock,0.1557377049180328,122
1105,2008-11-09 12:00:00,Metal,0.19672131147540983,122
1106,2008-11-09 12:00:00,other,0.13114754098360656,122
1107,2008-11-09 12:00:00,folk,0.05737704918032787,122
1108,2008-11-09 12:00:00,Electronic,0.01639344262295082,122
1109,2008-11-16 12:00:00,Rock,0.3522012578616352,159
1110,2008-11-16 12:00:00,Metal,0.31446540880503143,159
1111,2008-11-16 12:00:00,other,0.23270440251572327,159
1112,2008-11-16 12:00:00,Hip Hop,0.06918238993710692,159
1113,2008-11-16 12:00:00,Classical,0.031446540880503145,159
1114,2008-11-23 12:00:00,other,0.4083333333333333,120
1115,2008-11-23 12:00:00,Rock,0.275,120
1116,2008-11-23 12:00:00,folk,0.09166666666666666,120
1117,2008-11-23 12:00:00,Jazz,0.21666666666666667,120
1118,2008-11-23 12:00:00,Electronic,0.008333333333333333,120
1119,2008-11-30 12:00:00,Jazz,1.0,2
1120,2008-12-07 12:00:00,Jazz,0.7011494252873564,87
1121,2008-12-07 12:00:00,Rock,0.28735632183908044,87
1122,2008-12-07 12:00:00,Metal,0.011494252873563218,87
1123,2008-12-14 12:00:00,Metal,0.6140350877192983,57
1124,2008-12-14 12:00:00,Rock,0.14035087719298245,57
1125,2008-12-14 12:00:00,Pop,0.017543859649122806,57
1126,2008-12-14 12:00:00,Jazz,0.08771929824561403,57
1127,2008-12-14 12:00:00,folk,0.03508771929824561,57
1128,2008-12-14 12:00:00,other,0.08771929824561403,57
1129,2008-12-14 12:00:00,Hip Hop,0.017543859649122806,57
1130,2008-12-21 12:00:00,other,0.19230769230769232,130
1131,2008-12-21 12:00:00,Rock,0.4076923076923077,130
1132,2008-12-21 12:00:00,Jazz,0.2230769230769231,130
1133,2008-12-21 12:00:00,Electronic,0.023076923076923078,130
1134,2008-12-21 12:00:00,Hip Hop,0.05384615384615385,130
1135,2008-12-21 12:00:00,Pop,0.007692307692307693,130
1136,2008-12-21 12:00:00,Indie,0.015384615384615385,130
1137,2008-12-21 12:00:00,Metal,0.046153846153846156,130
1138,2008-12-21 12:00:00,folk,0.03076923076923077,130
1139,2008-12-28 12:00:00,Jazz,1.0,1
1140,2009-01-04 12:00:00,Jazz,0.6838235294117647,136
1141,2009-01-04 12:00:00,Rock,0.15441176470588236,136
1142,2009-01-04 12:00:00,Metal,0.1323529411764706,136
1143,2009-01-04 12:00:00,other,0.029411764705882353,136
1144,2009-01-11 12:00:00,Metal,0.3356164383561644,146
1145,2009-01-11 12:00:00,Rock,0.2328767123287671,146
1146,2009-01-11 12:00:00,Jazz,0.23972602739726026,146
1147,2009-01-11 12:00:00,other,0.18493150684931506,146
1148,2009-01-11 12:00:00,folk,0.00684931506849315,146
1149,2009-01-18 12:00:00,Rock,0.7586206896551724,87
1150,2009-01-18 12:00:00,other,0.12643678160919541,87
1151,2009-01-18 12:00:00,Electronic,0.11494252873563218,87
1152,2009-01-25 12:00:00,other,0.5734265734265734,143
1153,2009-01-25 12:00:00,Rock,0.1888111888111888,143
1154,2009-01-25 12:00:00,Jazz,0.21678321678321677,143
1155,2009-01-25 12:00:00,Classical,0.013986013986013986,143
1156,2009-01-25 12:00:00,folk,0.006993006993006993,143
1157,2009-02-01 12:00:00,Rock,0.4491525423728814,236
1158,2009-02-01 12:00:00,Jazz,0.3093220338983051,236
1159,2009-02-01 12:00:00,Metal,0.11864406779661017,236
1160,2009-02-01 12:00:00,other,0.1228813559322034,236
1161,2009-02-08 12:00:00,Metal,0.563953488372093,172
1162,2009-02-08 12:00:00,other,0.1511627906976744,172
1163,2009-02-08 12:00:00,Electronic,0.029069767441860465,172
1164,2009-02-08 12:00:00,folk,0.01744186046511628,172
1165,2009-02-08 12:00:00,Jazz,0.14534883720930233,172
1166,2009-02-08 12:00:00,Rock,0.0872093023255814,172
1167,2009-02-08 12:00:00,Pop,0.005813953488372093,172
1168,2009-02-15 12:00:00,Rock,0.8699186991869918,123
1169,2009-02-15 12:00:00,Metal,0.10569105691056911,123
1170,2009-02-15 12:00:00,other,0.024390243902439025,123
1171,2009-02-22 12:00:00,Rock,0.4222222222222222,180
1172,2009-02-22 12:00:00,other,0.24444444444444444,180
1173,2009-02-22 12:00:00,folk,0.13333333333333333,180
1174,2009-02-22 12:00:00,Jazz,0.1388888888888889,180
1175,2009-02-22 12:00:00,Metal,0.03333333333333333,180
1176,2009-02-22 12:00:00,Electronic,0.005555555555555556,180
1177,2009-02-22 12:00:00,Pop,0.011111111111111112,180
1178,2009-02-22 12:00:00,Hip Hop,0.011111111111111112,180
1179,2009-03-01 12:00:00,Rock,0.23448275862068965,145
1180,2009-03-01 12:00:00,Jazz,0.36551724137931035,145
1181,2009-03-01 12:00:00,other,0.31724137931034485,145
1182,2009-03-01 12:00:00,Metal,0.06896551724137931,145
1183,2009-03-01 12:00:00,Classical,0.013793103448275862,145
1184,2009-03-08 12:00:00,other,0.6545454545454545,55
1185,2009-03-08 12:00:00,Rock,0.21818181818181817,55
1186,2009-03-08 12:00:00,Jazz,0.09090909090909091,55
1187,2009-03-08 12:00:00,Electronic,0.01818181818181818,55
1188,2009-03-08 12:00:00,Pop,0.01818181818181818,55
1189,2009-03-15 12:00:00,Jazz,0.453781512605042,119
1190,2009-03-15 12:00:00,Rock,0.3865546218487395,119
1191,2009-03-15 12:00:00,other,0.14285714285714285,119
1192,2009-03-15 12:00:00,folk,0.01680672268907563,119
1193,2009-03-22 12:00:00,Jazz,0.44537815126050423,238
1194,2009-03-22 12:00:00,Metal,0.13865546218487396,238
1195,2009-03-22 12:00:00,other,0.24789915966386555,238
1196,2009-03-22 12:00:00,Rock,0.16806722689075632,238
1197,2009-03-29 12:00:00,other,0.27631578947368424,152
1198,2009-03-29 12:00:00,Rock,0.28289473684210525,152
1199,2009-03-29 12:00:00,Jazz,0.3092105263157895,152
1200,2009-03-29 12:00:00,Metal,0.06578947368421052,152
1201,2009-03-29 12:00:00,Pop,0.06578947368421052,152
1202,2009-04-05 12:00:00,other,0.410958904109589,146
1203,2009-04-05 12:00:00,Rock,0.5753424657534246,146
1204,2009-04-05 12:00:00,Jazz,0.00684931506849315,146
1205,2009-04-05 12:00:00,Pop,0.00684931506849315,146
1206,2009-04-12 12:00:00,Rock,0.5609756097560976,82
1207,2009-04-12 12:00:00,other,0.4268292682926829,82
1208,2009-04-12 12:00:00,Metal,0.012195121951219513,82
1209,2009-04-19 12:00:00,other,0.7954545454545454,44
1210,2009-04-19 12:00:00,Rock,0.18181818181818182,44
1211,2009-04-19 12:00:00,Hip Hop,0.022727272727272728,44
1212,2009-04-26 12:00:00,other,0.46956521739130436,115
1213,2009-04-26 12:00:00,Metal,0.3130434782608696,115
1214,2009-04-26 12:00:00,Rock,0.13043478260869565,115
1215,2009-04-26 12:00:00,Pop,0.06956521739130435,115
1216,2009-04-26 12:00:00,Indie,0.017391304347826087,115
1217,2009-05-03 12:00:00,other,0.5357142857142857,84
1218,2009-05-03 12:00:00,Jazz,0.21428571428571427,84
1219,2009-05-03 12:00:00,Rock,0.14285714285714285,84
1220,2009-05-03 12:00:00,folk,0.047619047619047616,84
1221,2009-05-03 12:00:00,Indie,0.023809523809523808,84
1222,2009-05-03 12:00:00,Pop,0.023809523809523808,84
1223,2009-05-03 12:00:00,Metal,0.011904761904761904,84
1224,2009-05-10 12:00:00,Hip Hop,0.6121673003802282,263
1225,2009-05-10 12:00:00,Rock,0.2509505703422053,263
1226,2009-05-10 12:00:00,other,0.10646387832699619,263
1227,2009-05-10 12:00:00,Jazz,0.030418250950570342,263
1228,2009-05-17 12:00:00,Hip Hop,0.42731277533039647,227
1229,2009-05-17 12:00:00,other,0.2599118942731278,227
1230,2009-05-17 12:00:00,Metal,0.07488986784140969,227
1231,2009-05-17 12:00:00,Jazz,0.1013215859030837,227
1232,2009-05-17 12:00:00,Rock,0.13215859030837004,227
1233,2009-05-17 12:00:00,Pop,0.004405286343612335,227
1234,2009-05-24 12:00:00,Hip Hop,0.4824561403508772,228
1235,2009-05-24 12:00:00,other,0.3333333333333333,228
1236,2009-05-24 12:00:00,Rock,0.13157894736842105,228
1237,2009-05-24 12:00:00,Jazz,0.05263157894736842,228
1238,2009-05-31 12:00:00,Rock,0.75,84
1239,2009-05-31 12:00:00,other,0.09523809523809523,84
1240,2009-05-31 12:00:00,Electronic,0.011904761904761904,84
1241,2009-05-31 12:00:00,Jazz,0.09523809523809523,84
1242,2009-05-31 12:00:00,Metal,0.023809523809523808,84
1243,2009-05-31 12:00:00,folk,0.011904761904761904,84
1244,2009-05-31 12:00:00,Hip Hop,0.011904761904761904,84
1245,2009-06-14 12:00:00,Rock,0.9736842105263158,76
1246,2009-06-14 12:00:00,other,0.02631578947368421,76
1247,2009-06-21 12:00:00,Rock,1.0,29
1248,2009-07-05 12:00:00,Rock,0.42857142857142855,35
1249,2009-07-05 12:00:00,Electronic,0.05714285714285714,35
1250,2009-07-05 12:00:00,other,0.2571428571428571,35
1251,2009-07-05 12:00:00,Jazz,0.17142857142857143,35
1252,2009-07-05 12:00:00,folk,0.02857142857142857,35
1253,2009-07-05 12:00:00,Metal,0.02857142857142857,35
1254,2009-07-05 12:00:00,Hip Hop,0.02857142857142857,35
1255,2009-07-12 12:00:00,other,0.7291666666666666,48
1256,2009-07-12 12:00:00,Metal,0.08333333333333333,48
1257,2009-07-12 12:00:00,Pop,0.0625,48
1258,2009-07-12 12:00:00,Rock,0.041666666666666664,48
1259,2009-07-12 12:00:00,Jazz,0.041666666666666664,48
1260,2009-07-12 12:00:00,Indie,0.041666666666666664,48
1261,2009-07-19 12:00:00,Rock,1.0,1
1262,2009-08-16 12:00:00,Jazz,0.375,8
1263,2009-08-16 12:00:00,other,0.625,8
1264,2009-09-06 12:00:00,other,0.4305555555555556,72
1265,2009-09-06 12:00:00,Jazz,0.19444444444444445,72
1266,2009-09-06 12:00:00,Rock,0.3055555555555556,72
1267,2009-09-06 12:00:00,Hip Hop,0.027777777777777776,72
1268,2009-09-06 12:00:00,Pop,0.013888888888888888,72
1269,2009-09-06 12:00:00,Metal,0.013888888888888888,72
1270,2009-09-06 12:00:00,folk,0.013888888888888888,72
1271,2009-09-20 12:00:00,Rock,0.5454545454545454,11
1272,2009-09-20 12:00:00,folk,0.18181818181818182,11
1273,2009-09-20 12:00:00,Metal,0.09090909090909091,11
1274,2009-09-20 12:00:00,Jazz,0.18181818181818182,11
1275,2009-09-27 12:00:00,Hip Hop,0.09034267912772585,321
1276,2009-09-27 12:00:00,Metal,0.056074766355140186,321
1277,2009-09-27 12:00:00,Rock,0.4485981308411215,321
1278,2009-09-27 12:00:00,other,0.19314641744548286,321
1279,2009-09-27 12:00:00,Jazz,0.1588785046728972,321
1280,2009-09-27 12:00:00,Electronic,0.009345794392523364,321
1281,2009-09-27 12:00:00,Pop,0.009345794392523364,321
1282,2009-09-27 12:00:00,Indie,0.012461059190031152,321
1283,2009-09-27 12:00:00,folk,0.021806853582554516,321
1284,2009-10-04 12:00:00,Hip Hop,0.22321428571428573,112
1285,2009-10-04 12:00:00,Rock,0.26785714285714285,112
1286,2009-10-04 12:00:00,Jazz,0.3482142857142857,112
1287,2009-10-04 12:00:00,other,0.16071428571428573,112
1288,2009-10-11 12:00:00,Rock,1.0,154
1289,2009-10-18 12:00:00,Rock,1.0,9
1290,2009-10-25 12:00:00,Metal,0.2692307692307692,26
1291,2009-10-25 12:00:00,Jazz,0.19230769230769232,26
1292,2009-10-25 12:00:00,Rock,0.15384615384615385,26
1293,2009-10-25 12:00:00,other,0.2692307692307692,26
1294,2009-10-25 12:00:00,Pop,0.038461538461538464,26
1295,2009-10-25 12:00:00,folk,0.038461538461538464,26
1296,2009-10-25 12:00:00,Hip Hop,0.038461538461538464,26
1297,2009-11-01 12:00:00,Rock,1.0,2
1298,2009-11-08 12:00:00,Jazz,0.3333333333333333,180
1299,2009-11-08 12:00:00,Rock,0.35555555555555557,180
1300,2009-11-08 12:00:00,Metal,0.044444444444444446,180
1301,2009-11-08 12:00:00,other,0.17777777777777778,180
1302,2009-11-08 12:00:00,folk,0.03333333333333333,180
1303,2009-11-08 12:00:00,Electronic,0.016666666666666666,180
1304,2009-11-08 12:00:00,Pop,0.016666666666666666,180
1305,2009-11-08 12:00:00,Hip Hop,0.022222222222222223,180
1306,2009-11-15 12:00:00,Rock,0.35294117647058826,34
1307,2009-11-15 12:00:00,Jazz,0.3235294117647059,34
1308,2009-11-15 12:00:00,other,0.29411764705882354,34
1309,2009-11-15 12:00:00,folk,0.029411764705882353,34
1310,2009-11-22 12:00:00,Rock,0.358974358974359,117
1311,2009-11-22 12:00:00,Hip Hop,0.07692307692307693,117
1312,2009-11-22 12:00:00,Metal,0.10256410256410256,117
1313,2009-11-22 12:00:00,other,0.27350427350427353,117
1314,2009-11-22 12:00:00,Jazz,0.15384615384615385,117
1315,2009-11-22 12:00:00,Indie,0.017094017094017096,117
1316,2009-11-22 12:00:00,folk,0.008547008547008548,117
1317,2009-11-22 12:00:00,Pop,0.008547008547008548,117
1318,2009-12-06 12:00:00,Jazz,0.8333333333333334,30
1319,2009-12-06 12:00:00,other,0.16666666666666666,30
1320,2010-01-03 12:00:00,other,0.7101449275362319,69
1321,2010-01-03 12:00:00,Jazz,0.2028985507246377,69
1322,2010-01-03 12:00:00,Rock,0.028985507246376812,69
1323,2010-01-03 12:00:00,Metal,0.028985507246376812,69
1324,2010-01-03 12:00:00,Hip Hop,0.028985507246376812,69
1325,2010-01-10 12:00:00,Rock,0.23404255319148937,47
1326,2010-01-10 12:00:00,other,0.6382978723404256,47
1327,2010-01-10 12:00:00,Jazz,0.10638297872340426,47
1328,2010-01-10 12:00:00,Hip Hop,0.02127659574468085,47
1329,2010-01-17 12:00:00,Rock,1.0,1
1330,2010-01-31 12:00:00,Jazz,0.3116883116883117,154
1331,2010-01-31 12:00:00,Metal,0.17532467532467533,154
1332,2010-01-31 12:00:00,Hip Hop,0.12987012987012986,154
1333,2010-01-31 12:00:00,Rock,0.2012987012987013,154
1334,2010-01-31 12:00:00,other,0.15584415584415584,154
1335,2010-01-31 12:00:00,Pop,0.012987012987012988,154
1336,2010-01-31 12:00:00,folk,0.006493506493506494,154
1337,2010-01-31 12:00:00,Indie,0.006493506493506494,154
1338,2010-02-07 12:00:00,Hip Hop,0.125,104
1339,2010-02-07 12:00:00,Jazz,0.16346153846153846,104
1340,2010-02-07 12:00:00,Metal,0.1346153846153846,104
1341,2010-02-07 12:00:00,Rock,0.20192307692307693,104
1342,2010-02-07 12:00:00,other,0.36538461538461536,104
1343,2010-02-07 12:00:00,Electronic,0.009615384615384616,104
1344,2010-02-14 12:00:00,Hip Hop,0.09473684210526316,95
1345,2010-02-14 12:00:00,Jazz,0.21052631578947367,95
1346,2010-02-14 12:00:00,Rock,0.2,95
1347,2010-02-14 12:00:00,Metal,0.08421052631578947,95
1348,2010-02-14 12:00:00,other,0.3368421052631579,95
1349,2010-02-14 12:00:00,folk,0.05263157894736842,95
1350,2010-02-14 12:00:00,Electronic,0.010526315789473684,95
1351,2010-02-14 12:00:00,Pop,0.010526315789473684,95
1352,2010-02-21 12:00:00,Pop,0.21052631578947367,38
1353,2010-02-21 12:00:00,Hip Hop,0.21052631578947367,38
1354,2010-02-21 12:00:00,Jazz,0.23684210526315788,38
1355,2010-02-21 12:00:00,Rock,0.21052631578947367,38
1356,2010-02-21 12:00:00,other,0.13157894736842105,38
1357,2010-02-28 12:00:00,Hip Hop,1.0,12
1358,2010-03-07 12:00:00,Hip Hop,0.14634146341463414,82
1359,2010-03-07 12:00:00,Rock,0.35365853658536583,82
1360,2010-03-07 12:00:00,Metal,0.07317073170731707,82
1361,2010-03-07 12:00:00,other,0.21951219512195122,82
1362,2010-03-07 12:00:00,Jazz,0.2073170731707317,82
1363,2010-03-14 12:00:00,other,0.9230769230769231,13
1364,2010-03-14 12:00:00,Hip Hop,0.07692307692307693,13
1365,2010-03-21 12:00:00,Hip Hop,1.0,5
1366,2010-03-28 12:00:00,Metal,1.0,2
1367,2010-04-04 12:00:00,Metal,0.21739130434782608,92
1368,2010-04-04 12:00:00,Rock,0.20652173913043478,92
1369,2010-04-04 12:00:00,Jazz,0.31521739130434784,92
1370,2010-04-04 12:00:00,other,0.22826086956521738,92
1371,2010-04-04 12:00:00,folk,0.010869565217391304,92
1372,2010-04-04 12:00:00,Hip Hop,0.010869565217391304,92
1373,2010-04-04 12:00:00,Indie,0.010869565217391304,92
1374,2010-04-11 12:00:00,Hip Hop,0.27884615384615385,208
1375,2010-04-11 12:00:00,Rock,0.32211538461538464,208
1376,2010-04-11 12:00:00,Jazz,0.1875,208
1377,2010-04-11 12:00:00,Metal,0.038461538461538464,208
1378,2010-04-11 12:00:00,other,0.17307692307692307,208
1379,2010-04-25 12:00:00,Hip Hop,0.36363636363636365,11
1380,2010-04-25 12:00:00,Rock,0.2727272727272727,11
1381,2010-04-25 12:00:00,Jazz,0.18181818181818182,11
1382,2010-04-25 12:00:00,Metal,0.09090909090909091,11
1383,2010-04-25 12:00:00,Pop,0.09090909090909091,11
1384,2010-05-02 12:00:00,Rock,0.22535211267605634,71
1385,2010-05-02 12:00:00,other,0.3380281690140845,71
1386,2010-05-02 12:00:00,Jazz,0.323943661971831,71
1387,2010-05-02 12:00:00,Electronic,0.014084507042253521,71
1388,2010-05-02 12:00:00,Metal,0.014084507042253521,71
1389,2010-05-02 12:00:00,folk,0.028169014084507043,71
1390,2010-05-02 12:00:00,Hip Hop,0.04225352112676056,71
1391,2010-05-02 12:00:00,Pop,0.014084507042253521,71
1392,2010-05-09 12:00:00,Jazz,0.3645833333333333,96
1393,2010-05-09 12:00:00,other,0.4583333333333333,96
1394,2010-05-09 12:00:00,Hip Hop,0.125,96
1395,2010-05-09 12:00:00,Electronic,0.020833333333333332,96
1396,2010-05-09 12:00:00,Metal,0.010416666666666666,96
1397,2010-05-09 12:00:00,Pop,0.010416666666666666,96
1398,2010-05-09 12:00:00,Rock,0.010416666666666666,96
1399,2010-05-16 12:00:00,other,0.9285714285714286,28
1400,2010-05-16 12:00:00,Metal,0.07142857142857142,28
1401,2010-07-04 12:00:00,Rock,0.32142857142857145,28
1402,2010-07-04 12:00:00,other,0.42857142857142855,28
1403,2010-07-04 12:00:00,Jazz,0.14285714285714285,28
1404,2010-07-04 12:00:00,Hip Hop,0.10714285714285714,28
1405,2010-07-11 12:00:00,other,0.4158730158730159,315
1406,2010-07-11 12:00:00,Jazz,0.2984126984126984,315
1407,2010-07-11 12:00:00,Rock,0.18095238095238095,315
1408,2010-07-11 12:00:00,Metal,0.025396825396825397,315
1409,2010-07-11 12:00:00,Hip Hop,0.03492063492063492,315
1410,2010-07-11 12:00:00,Electronic,0.01904761904761905,315
1411,2010-07-11 12:00:00,folk,0.01904761904761905,315
1412,2010-07-11 12:00:00,Indie,0.0031746031746031746,315
1413,2010-07-11 12:00:00,Pop,0.0031746031746031746,315
1414,2010-07-18 12:00:00,Rock,0.23214285714285715,112
1415,2010-07-18 12:00:00,other,0.5089285714285714,112
1416,2010-07-18 12:00:00,folk,0.08035714285714286,112
1417,2010-07-18 12:00:00,Metal,0.044642857142857144,112
1418,2010-07-18 12:00:00,Hip Hop,0.044642857142857144,112
1419,2010-07-18 12:00:00,Jazz,0.08928571428571429,112
1420,2010-07-25 12:00:00,Hip Hop,0.11016949152542373,118
1421,2010-07-25 12:00:00,Rock,0.2966101694915254,118
1422,2010-07-25 12:00:00,Pop,0.03389830508474576,118
1423,2010-07-25 12:00:00,Jazz,0.1864406779661017,118
1424,2010-07-25 12:00:00,other,0.2711864406779661,118
1425,2010-07-25 12:00:00,Metal,0.03389830508474576,118
1426,2010-07-25 12:00:00,folk,0.03389830508474576,118
1427,2010-07-25 12:00:00,Electronic,0.00847457627118644,118
1428,2010-07-25 12:00:00,Indie,0.025423728813559324,118
1429,2010-08-01 12:00:00,Jazz,0.36363636363636365,22
1430,2010-08-01 12:00:00,other,0.5,22
1431,2010-08-01 12:00:00,Rock,0.13636363636363635,22
1432,2010-08-15 12:00:00,other,0.6190476190476191,21
1433,2010-08-15 12:00:00,folk,0.047619047619047616,21
1434,2010-08-15 12:00:00,Rock,0.09523809523809523,21
1435,2010-08-15 12:00:00,Jazz,0.09523809523809523,21
1436,2010-08-15 12:00:00,Hip Hop,0.09523809523809523,21
1437,2010-08-15 12:00:00,Metal,0.047619047619047616,21
1438,2010-08-29 12:00:00,Hip Hop,0.2808988764044944,89
1439,2010-08-29 12:00:00,Rock,0.20224719101123595,89
1440,2010-08-29 12:00:00,Metal,0.10112359550561797,89
1441,2010-08-29 12:00:00,other,0.24719101123595505,89
1442,2010-08-29 12:00:00,Jazz,0.11235955056179775,89
1443,2010-08-29 12:00:00,Electronic,0.011235955056179775,89
1444,2010-08-29 12:00:00,folk,0.011235955056179775,89
1445,2010-08-29 12:00:00,Indie,0.02247191011235955,89
1446,2010-08-29 12:00:00,Pop,0.011235955056179775,89
1447,2010-09-05 12:00:00,Metal,0.32978723404255317,94
1448,2010-09-05 12:00:00,Hip Hop,0.2127659574468085,94
1449,2010-09-05 12:00:00,Jazz,0.19148936170212766,94
