Week,Genre,index,Play Share,Play Share (Number),Total Plays,REC,UNRATE,PCE,UMICH,Year,Month
2007-10-28 12:00:00,folk,888,0.0272373540856031,6.9999999999999964,257,0.0,4.7,87.318,80.9,2007,10
2007-10-28 12:00:00,other,884,0.2412451361867704,61.99999999999999,257,0.0,4.7,87.318,80.9,2007,10
2007-11-04 12:00:00,Hip Hop,892,0.1428571428571428,20.99999999999999,147,0.0,4.7,87.781,76.1,2007,11
2007-11-04 12:00:00,Jazz,891,0.2653061224489796,39.0,147,0.0,4.7,87.781,76.1,2007,11
2007-11-04 12:00:00,Metal,890,0.1632653061224489,23.99999999999999,147,0.0,4.7,87.781,76.1,2007,11
2007-11-04 12:00:00,Rock,889,0.3741496598639456,55.00000000000001,147,0.0,4.7,87.781,76.1,2007,11
2007-11-04 12:00:00,other,893,0.0544217687074829,7.999999999999987,147,0.0,4.7,87.781,76.1,2007,11
2007-11-11 12:00:00,Jazz,894,0.4733727810650887,79.99999999999999,169,0.0,4.7,87.781,76.1,2007,11
2007-11-11 12:00:00,Metal,895,0.2662721893491124,44.99999999999999,169,0.0,4.7,87.781,76.1,2007,11
2007-11-11 12:00:00,Rock,897,0.136094674556213,22.999999999999996,169,0.0,4.7,87.781,76.1,2007,11
2007-11-11 12:00:00,other,896,0.1242603550295858,21.0,169,0.0,4.7,87.781,76.1,2007,11
2007-11-18 12:00:00,Jazz,899,0.1946902654867256,21.999999999999993,113,0.0,4.7,87.781,76.1,2007,11
2007-11-18 12:00:00,Pop,901,0.0088495575221238,0.9999999999999895,113,0.0,4.7,87.781,76.1,2007,11
2007-11-18 12:00:00,Rock,898,0.7079646017699115,80.0,113,0.0,4.7,87.781,76.1,2007,11
2007-11-18 12:00:00,other,900,0.0884955752212389,9.999999999999995,113,0.0,4.7,87.781,76.1,2007,11
2007-11-25 12:00:00,Metal,903,0.25,14.0,56,0.0,4.7,87.781,76.1,2007,11
2007-11-25 12:00:00,Rock,902,0.4285714285714285,23.999999999999996,56,0.0,4.7,87.781,76.1,2007,11
2007-11-25 12:00:00,folk,905,0.0178571428571428,0.9999999999999969,56,0.0,4.7,87.781,76.1,2007,11
2007-11-25 12:00:00,other,904,0.3035714285714285,16.999999999999996,56,0.0,4.7,87.781,76.1,2007,11
2007-12-02 12:00:00,Hip Hop,910,0.0204081632653061,1.9999999999999978,98,0.0,5.0,87.984,75.5,2007,12
2007-12-02 12:00:00,Jazz,908,0.2244897959183673,21.999999999999993,98,0.0,5.0,87.984,75.5,2007,12
2007-12-02 12:00:00,Metal,906,0.2346938775510204,23.0,98,0.0,5.0,87.984,75.5,2007,12
2007-12-02 12:00:00,Pop,911,0.010204081632653,0.999999999999994,98,0.0,5.0,87.984,75.5,2007,12
2007-12-02 12:00:00,Rock,907,0.4081632653061224,39.99999999999999,98,0.0,5.0,87.984,75.5,2007,12
2007-12-02 12:00:00,folk,912,0.0204081632653061,1.9999999999999978,98,0.0,5.0,87.984,75.5,2007,12
2007-12-02 12:00:00,other,909,0.0816326530612244,7.999999999999991,98,0.0,5.0,87.984,75.5,2007,12
2007-12-09 12:00:00,Jazz,915,0.0684931506849315,10.0,146,0.0,5.0,87.984,75.5,2007,12
2007-12-09 12:00:00,Metal,916,0.0616438356164383,8.999999999999991,146,0.0,5.0,87.984,75.5,2007,12
2007-12-09 12:00:00,Rock,914,0.5273972602739726,77.0,146,0.0,5.0,87.984,75.5,2007,12
2007-12-09 12:00:00,other,913,0.3424657534246575,50.0,146,0.0,5.0,87.984,75.5,2007,12
2007-12-16 12:00:00,Metal,918,0.3263157894736842,31.0,95,0.0,5.0,87.984,75.5,2007,12
2007-12-16 12:00:00,Rock,917,0.4,38.0,95,0.0,5.0,87.984,75.5,2007,12
2007-12-16 12:00:00,other,919,0.2736842105263158,26.0,95,0.0,5.0,87.984,75.5,2007,12
2008-01-06 12:00:00,Metal,920,0.7272727272727273,16.0,22,1.0,5.0,88.206,78.4,2008,1
2008-01-06 12:00:00,other,921,0.2727272727272727,6.0,22,1.0,5.0,88.206,78.4,2008,1
2008-01-13 12:00:00,Classical,929,0.0104166666666666,0.9999999999999936,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13 12:00:00,Hip Hop,924,0.0208333333333333,1.999999999999997,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13 12:00:00,Indie,927,0.0104166666666666,0.9999999999999936,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13 12:00:00,Jazz,926,0.1145833333333333,10.999999999999996,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13 12:00:00,Metal,923,0.1041666666666666,9.999999999999993,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13 12:00:00,Rock,922,0.6875,66.0,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13 12:00:00,folk,928,0.0104166666666666,0.9999999999999936,96,1.0,5.0,88.206,78.4,2008,1
2008-01-13 12:00:00,other,925,0.0416666666666666,3.999999999999994,96,1.0,5.0,88.206,78.4,2008,1
2008-01-20 12:00:00,Jazz,931,0.25,7.0,28,1.0,5.0,88.206,78.4,2008,1
2008-01-20 12:00:00,Rock,930,0.5,14.0,28,1.0,5.0,88.206,78.4,2008,1
2008-01-20 12:00:00,other,932,0.25,7.0,28,1.0,5.0,88.206,78.4,2008,1
2008-01-27 12:00:00,Jazz,935,0.0921052631578947,6.999999999999997,76,1.0,5.0,88.206,78.4,2008,1
2008-01-27 12:00:00,Rock,933,0.6052631578947368,46.0,76,1.0,5.0,88.206,78.4,2008,1
2008-01-27 12:00:00,folk,936,0.0394736842105263,2.9999999999999987,76,1.0,5.0,88.206,78.4,2008,1
2008-01-27 12:00:00,other,934,0.2631578947368421,20.0,76,1.0,5.0,88.206,78.4,2008,1
2008-02-03 12:00:00,Classical,943,0.0074626865671641,0.9999999999999895,134,1.0,4.9,88.382,70.8,2008,2
2008-02-03 12:00:00,Electronic,942,0.0223880597014925,2.999999999999995,134,1.0,4.9,88.382,70.8,2008,2
2008-02-03 12:00:00,Jazz,939,0.2761194029850746,36.99999999999999,134,1.0,4.9,88.382,70.8,2008,2
2008-02-03 12:00:00,Metal,940,0.0149253731343283,1.9999999999999922,134,1.0,4.9,88.382,70.8,2008,2
2008-02-03 12:00:00,Pop,941,0.0074626865671641,0.9999999999999895,134,1.0,4.9,88.382,70.8,2008,2
2008-02-03 12:00:00,Rock,938,0.3955223880597014,52.999999999999986,134,1.0,4.9,88.382,70.8,2008,2
2008-02-03 12:00:00,other,937,0.2761194029850746,36.99999999999999,134,1.0,4.9,88.382,70.8,2008,2
2008-02-10 12:00:00,Electronic,946,0.025,4.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10 12:00:00,Hip Hop,951,0.0375,6.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10 12:00:00,Indie,949,0.025,4.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10 12:00:00,Jazz,945,0.06875,11.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10 12:00:00,Metal,950,0.0375,6.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10 12:00:00,Pop,952,0.01875,3.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10 12:00:00,Rock,944,0.64375,103.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10 12:00:00,folk,948,0.0125,2.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-10 12:00:00,other,947,0.13125,21.0,160,1.0,4.9,88.382,70.8,2008,2
2008-02-17 12:00:00,Jazz,953,0.2441860465116279,21.0,86,1.0,4.9,88.382,70.8,2008,2
2008-02-17 12:00:00,Rock,954,0.4767441860465116,41.0,86,1.0,4.9,88.382,70.8,2008,2
2008-02-17 12:00:00,other,955,0.2790697674418604,23.999999999999996,86,1.0,4.9,88.382,70.8,2008,2
2008-02-24 12:00:00,Rock,956,1.0,17.0,17,1.0,4.9,88.382,70.8,2008,2
2008-03-02 12:00:00,Metal,957,0.5232558139534884,45.0,86,1.0,5.1,88.635,69.5,2008,3
2008-03-02 12:00:00,Rock,958,0.4534883720930232,38.99999999999999,86,1.0,5.1,88.635,69.5,2008,3
2008-03-02 12:00:00,folk,959,0.0232558139534883,1.9999999999999938,86,1.0,5.1,88.635,69.5,2008,3
2008-03-09 12:00:00,Metal,960,0.8571428571428571,6.0,7,1.0,5.1,88.635,69.5,2008,3
2008-03-09 12:00:00,Rock,961,0.1428571428571428,0.9999999999999996,7,1.0,5.1,88.635,69.5,2008,3
2008-03-16 12:00:00,Electronic,968,0.0151515151515151,0.9999999999999966,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16 12:00:00,Hip Hop,965,0.0454545454545454,2.9999999999999964,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16 12:00:00,Indie,962,0.0151515151515151,0.9999999999999966,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16 12:00:00,Jazz,966,0.1212121212121212,7.999999999999999,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16 12:00:00,Metal,964,0.0606060606060606,3.9999999999999996,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16 12:00:00,Pop,969,0.0303030303030303,1.9999999999999998,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16 12:00:00,Rock,967,0.303030303030303,19.999999999999996,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16 12:00:00,folk,970,0.0151515151515151,0.9999999999999966,66,1.0,5.1,88.635,69.5,2008,3
2008-03-16 12:00:00,other,963,0.3939393939393939,26.0,66,1.0,5.1,88.635,69.5,2008,3
2008-03-23 12:00:00,Jazz,973,0.1935483870967742,12.0,62,1.0,5.1,88.635,69.5,2008,3
2008-03-23 12:00:00,Metal,971,0.4516129032258064,27.999999999999996,62,1.0,5.1,88.635,69.5,2008,3
2008-03-23 12:00:00,Rock,974,0.1774193548387097,11.0,62,1.0,5.1,88.635,69.5,2008,3
2008-03-23 12:00:00,other,972,0.1774193548387097,11.0,62,1.0,5.1,88.635,69.5,2008,3
2008-03-30 12:00:00,Jazz,978,0.101010101010101,9.999999999999998,99,1.0,5.1,88.635,69.5,2008,3
2008-03-30 12:00:00,Metal,975,0.5050505050505051,50.0,99,1.0,5.1,88.635,69.5,2008,3
2008-03-30 12:00:00,Rock,977,0.1212121212121212,11.999999999999998,99,1.0,5.1,88.635,69.5,2008,3
2008-03-30 12:00:00,other,976,0.2727272727272727,26.999999999999996,99,1.0,5.1,88.635,69.5,2008,3
2008-04-06 12:00:00,Jazz,980,0.1276595744680851,5.999999999999999,47,1.0,5.0,88.799,62.6,2008,4
2008-04-06 12:00:00,Rock,979,0.7659574468085106,36.0,47,1.0,5.0,88.799,62.6,2008,4
2008-04-06 12:00:00,other,981,0.1063829787234042,4.999999999999997,47,1.0,5.0,88.799,62.6,2008,4
2008-04-13 12:00:00,Jazz,982,0.4509803921568627,22.999999999999996,51,1.0,5.0,88.799,62.6,2008,4
2008-04-13 12:00:00,Rock,983,0.3333333333333333,17.0,51,1.0,5.0,88.799,62.6,2008,4
2008-04-13 12:00:00,other,984,0.2156862745098039,11.0,51,1.0,5.0,88.799,62.6,2008,4
2008-04-20 12:00:00,Jazz,986,0.4050632911392405,32.0,79,1.0,5.0,88.799,62.6,2008,4
2008-04-20 12:00:00,Rock,985,0.5949367088607594,46.99999999999999,79,1.0,5.0,88.799,62.6,2008,4
2008-04-27 12:00:00,Jazz,988,0.1666666666666666,1.9999999999999991,12,1.0,5.0,88.799,62.6,2008,4
2008-04-27 12:00:00,other,987,0.8333333333333334,10.0,12,1.0,5.0,88.799,62.6,2008,4
2008-05-04 12:00:00,Rock,989,0.8333333333333334,55.0,66,1.0,5.4,89.18,59.8,2008,5
2008-05-04 12:00:00,other,990,0.1666666666666666,10.999999999999996,66,1.0,5.4,89.18,59.8,2008,5
2008-05-11 12:00:00,Jazz,993,0.0106382978723404,0.9999999999999976,94,1.0,5.4,89.18,59.8,2008,5
2008-05-11 12:00:00,Rock,991,0.776595744680851,73.0,94,1.0,5.4,89.18,59.8,2008,5
2008-05-11 12:00:00,other,992,0.2127659574468085,20.0,94,1.0,5.4,89.18,59.8,2008,5
2008-05-18 12:00:00,Rock,994,0.6714285714285714,46.99999999999999,70,1.0,5.4,89.18,59.8,2008,5
2008-05-18 12:00:00,other,995,0.3285714285714285,22.999999999999996,70,1.0,5.4,89.18,59.8,2008,5
2008-05-25 12:00:00,Jazz,997,0.0888888888888888,7.999999999999991,90,1.0,5.4,89.18,59.8,2008,5
2008-05-25 12:00:00,Rock,996,0.9111111111111112,82.00000000000001,90,1.0,5.4,89.18,59.8,2008,5
2008-06-01 12:00:00,Jazz,1000,0.1612903225806451,9.999999999999996,62,1.0,5.6,89.827,56.4,2008,6
2008-06-01 12:00:00,Pop,1001,0.0161290322580645,0.9999999999999989,62,1.0,5.6,89.827,56.4,2008,6
2008-06-01 12:00:00,Rock,999,0.2419354838709677,14.999999999999996,62,1.0,5.6,89.827,56.4,2008,6
2008-06-01 12:00:00,other,998,0.5806451612903226,36.0,62,1.0,5.6,89.827,56.4,2008,6
2008-06-08 12:00:00,Jazz,1003,0.3653846153846153,18.999999999999996,52,1.0,5.6,89.827,56.4,2008,6
2008-06-08 12:00:00,Rock,1002,0.4807692307692308,25.0,52,1.0,5.6,89.827,56.4,2008,6
2008-06-08 12:00:00,other,1004,0.1538461538461538,7.999999999999997,52,1.0,5.6,89.827,56.4,2008,6
2008-06-15 12:00:00,Rock,1005,0.6666666666666666,2.0,3,1.0,5.6,89.827,56.4,2008,6
2008-06-15 12:00:00,other,1006,0.3333333333333333,1.0,3,1.0,5.6,89.827,56.4,2008,6
2008-06-29 12:00:00,Rock,1007,0.8333333333333334,10.0,12,1.0,5.6,89.827,56.4,2008,6
2008-06-29 12:00:00,other,1008,0.1666666666666666,1.9999999999999991,12,1.0,5.6,89.827,56.4,2008,6
2008-07-06 12:00:00,Jazz,1012,0.0303030303030303,0.9999999999999999,33,1.0,5.8,90.245,61.2,2008,7
2008-07-06 12:00:00,Metal,1009,0.696969696969697,23.0,33,1.0,5.8,90.245,61.2,2008,7
2008-07-06 12:00:00,Rock,1011,0.0909090909090909,2.9999999999999996,33,1.0,5.8,90.245,61.2,2008,7
2008-07-06 12:00:00,other,1010,0.1818181818181818,5.999999999999999,33,1.0,5.8,90.245,61.2,2008,7
2008-07-13 12:00:00,Electronic,1018,0.0142857142857142,0.999999999999994,70,1.0,5.8,90.245,61.2,2008,7
2008-07-13 12:00:00,Hip Hop,1019,0.0142857142857142,0.999999999999994,70,1.0,5.8,90.245,61.2,2008,7
2008-07-13 12:00:00,Jazz,1017,0.0142857142857142,0.999999999999994,70,1.0,5.8,90.245,61.2,2008,7
2008-07-13 12:00:00,Metal,1013,0.2428571428571428,16.999999999999996,70,1.0,5.8,90.245,61.2,2008,7
2008-07-13 12:00:00,Rock,1014,0.4285714285714285,29.999999999999993,70,1.0,5.8,90.245,61.2,2008,7
2008-07-13 12:00:00,folk,1016,0.0285714285714285,1.9999999999999951,70,1.0,5.8,90.245,61.2,2008,7
2008-07-13 12:00:00,other,1015,0.2571428571428571,18.0,70,1.0,5.8,90.245,61.2,2008,7
2008-07-20 12:00:00,Rock,1020,0.926829268292683,38.0,41,1.0,5.8,90.245,61.2,2008,7
2008-07-20 12:00:00,folk,1021,0.048780487804878,1.999999999999998,41,1.0,5.8,90.245,61.2,2008,7
2008-07-20 12:00:00,other,1022,0.024390243902439,0.999999999999999,41,1.0,5.8,90.245,61.2,2008,7
2008-07-27 12:00:00,Electronic,1026,0.0159574468085106,2.9999999999999925,188,1.0,5.8,90.245,61.2,2008,7
2008-07-27 12:00:00,Hip Hop,1030,0.0053191489361702,0.9999999999999976,188,1.0,5.8,90.245,61.2,2008,7
2008-07-27 12:00:00,Jazz,1024,0.2606382978723404,48.99999999999999,188,1.0,5.8,90.245,61.2,2008,7
2008-07-27 12:00:00,Metal,1028,0.0106382978723404,1.9999999999999951,188,1.0,5.8,90.245,61.2,2008,7
2008-07-27 12:00:00,Pop,1029,0.0053191489361702,0.9999999999999976,188,1.0,5.8,90.245,61.2,2008,7
2008-07-27 12:00:00,Rock,1023,0.3882978723404255,73.0,188,1.0,5.8,90.245,61.2,2008,7
2008-07-27 12:00:00,folk,1027,0.0159574468085106,2.9999999999999925,188,1.0,5.8,90.245,61.2,2008,7
2008-07-27 12:00:00,other,1025,0.2978723404255319,56.0,188,1.0,5.8,90.245,61.2,2008,7
2008-08-03 12:00:00,Electronic,1036,0.0079365079365079,0.9999999999999953,126,1.0,6.1,90.172,63.0,2008,8
2008-08-03 12:00:00,Hip Hop,1035,0.0079365079365079,0.9999999999999953,126,1.0,6.1,90.172,63.0,2008,8
2008-08-03 12:00:00,Jazz,1033,0.0793650793650793,9.999999999999993,126,1.0,6.1,90.172,63.0,2008,8
2008-08-03 12:00:00,Metal,1032,0.0317460317460317,3.9999999999999947,126,1.0,6.1,90.172,63.0,2008,8
2008-08-03 12:00:00,Rock,1031,0.8333333333333334,105.0,126,1.0,6.1,90.172,63.0,2008,8
2008-08-03 12:00:00,other,1034,0.0396825396825396,4.999999999999989,126,1.0,6.1,90.172,63.0,2008,8
2008-08-17 12:00:00,Jazz,1040,0.074074074074074,1.999999999999998,27,1.0,6.1,90.172,63.0,2008,8
2008-08-17 12:00:00,Metal,1037,0.4814814814814814,12.999999999999998,27,1.0,6.1,90.172,63.0,2008,8
2008-08-17 12:00:00,Rock,1039,0.1481481481481481,3.999999999999999,27,1.0,6.1,90.172,63.0,2008,8
2008-08-17 12:00:00,other,1038,0.2962962962962963,8.0,27,1.0,6.1,90.172,63.0,2008,8
2008-08-24 12:00:00,Electronic,1046,0.0151515151515151,0.9999999999999966,66,1.0,6.1,90.172,63.0,2008,8
2008-08-24 12:00:00,Hip Hop,1048,0.0151515151515151,0.9999999999999966,66,1.0,6.1,90.172,63.0,2008,8
2008-08-24 12:00:00,Jazz,1044,0.106060606060606,6.999999999999996,66,1.0,6.1,90.172,63.0,2008,8
2008-08-24 12:00:00,Metal,1043,0.0151515151515151,0.9999999999999966,66,1.0,6.1,90.172,63.0,2008,8
2008-08-24 12:00:00,Pop,1045,0.0151515151515151,0.9999999999999966,66,1.0,6.1,90.172,63.0,2008,8
2008-08-24 12:00:00,Rock,1041,0.6515151515151515,43.0,66,1.0,6.1,90.172,63.0,2008,8
2008-08-24 12:00:00,folk,1047,0.0151515151515151,0.9999999999999966,66,1.0,6.1,90.172,63.0,2008,8
2008-08-24 12:00:00,other,1042,0.1666666666666666,10.999999999999996,66,1.0,6.1,90.172,63.0,2008,8
2008-08-31 12:00:00,Metal,1050,0.3,30.0,100,1.0,6.1,90.172,63.0,2008,8
2008-08-31 12:00:00,Rock,1051,0.12,12.0,100,1.0,6.1,90.172,63.0,2008,8
2008-08-31 12:00:00,folk,1052,0.09,9.0,100,1.0,6.1,90.172,63.0,2008,8
2008-08-31 12:00:00,other,1049,0.49,49.0,100,1.0,6.1,90.172,63.0,2008,8
2008-09-07 12:00:00,Electronic,1058,0.0084507042253521,2.9999999999999956,355,1.0,6.1,90.247,70.3,2008,9
2008-09-07 12:00:00,Hip Hop,1061,0.0112676056338028,3.9999999999999942,355,1.0,6.1,90.247,70.3,2008,9
2008-09-07 12:00:00,Indie,1060,0.0028169014084507,0.9999999999999986,355,1.0,6.1,90.247,70.3,2008,9
2008-09-07 12:00:00,Jazz,1055,0.0901408450704225,31.999999999999986,355,1.0,6.1,90.247,70.3,2008,9
2008-09-07 12:00:00,Metal,1054,0.1774647887323943,62.99999999999998,355,1.0,6.1,90.247,70.3,2008,9
2008-09-07 12:00:00,Pop,1059,0.0056338028169014,1.9999999999999971,355,1.0,6.1,90.247,70.3,2008,9
2008-09-07 12:00:00,Rock,1053,0.571830985915493,203.0,355,1.0,6.1,90.247,70.3,2008,9
2008-09-07 12:00:00,folk,1057,0.0225352112676056,7.9999999999999885,355,1.0,6.1,90.247,70.3,2008,9
2008-09-07 12:00:00,other,1056,0.1098591549295774,38.99999999999998,355,1.0,6.1,90.247,70.3,2008,9
2008-09-14 12:00:00,Electronic,1066,0.0032894736842105,0.999999999999992,304,1.0,6.1,90.247,70.3,2008,9
2008-09-14 12:00:00,Hip Hop,1069,0.0131578947368421,3.9999999999999982,304,1.0,6.1,90.247,70.3,2008,9
2008-09-14 12:00:00,Jazz,1065,0.069078947368421,20.999999999999986,304,1.0,6.1,90.247,70.3,2008,9
2008-09-14 12:00:00,Metal,1067,0.0131578947368421,3.9999999999999982,304,1.0,6.1,90.247,70.3,2008,9
2008-09-14 12:00:00,Pop,1068,0.0032894736842105,0.999999999999992,304,1.0,6.1,90.247,70.3,2008,9
2008-09-14 12:00:00,Rock,1063,0.5822368421052632,177.0,304,1.0,6.1,90.247,70.3,2008,9
2008-09-14 12:00:00,folk,1064,0.0164473684210526,4.99999999999999,304,1.0,6.1,90.247,70.3,2008,9
2008-09-14 12:00:00,other,1062,0.2993421052631579,91.0,304,1.0,6.1,90.247,70.3,2008,9
2008-09-21 12:00:00,Jazz,1073,0.0193050193050193,4.999999999999999,259,1.0,6.1,90.247,70.3,2008,9
2008-09-21 12:00:00,Metal,1070,0.3590733590733591,93.0,259,1.0,6.1,90.247,70.3,2008,9
2008-09-21 12:00:00,Rock,1071,0.4285714285714285,110.99999999999999,259,1.0,6.1,90.247,70.3,2008,9
2008-09-21 12:00:00,folk,1074,0.0038610038610038,0.9999999999999842,259,1.0,6.1,90.247,70.3,2008,9
2008-09-21 12:00:00,other,1072,0.1891891891891892,49.0,259,1.0,6.1,90.247,70.3,2008,9
2008-09-28 12:00:00,Electronic,1078,0.0192307692307692,0.9999999999999984,52,1.0,6.1,90.247,70.3,2008,9
2008-09-28 12:00:00,Hip Hop,1081,0.0192307692307692,0.9999999999999984,52,1.0,6.1,90.247,70.3,2008,9
2008-09-28 12:00:00,Jazz,1076,0.3846153846153846,20.0,52,1.0,6.1,90.247,70.3,2008,9
2008-09-28 12:00:00,Metal,1080,0.0192307692307692,0.9999999999999984,52,1.0,6.1,90.247,70.3,2008,9
2008-09-28 12:00:00,Rock,1075,0.3653846153846153,18.999999999999996,52,1.0,6.1,90.247,70.3,2008,9
2008-09-28 12:00:00,folk,1079,0.0192307692307692,0.9999999999999984,52,1.0,6.1,90.247,70.3,2008,9
2008-09-28 12:00:00,other,1077,0.173076923076923,8.999999999999995,52,1.0,6.1,90.247,70.3,2008,9
2008-10-05 12:00:00,Jazz,1083,0.217391304347826,19.999999999999993,92,1.0,6.5,89.651,57.6,2008,10
2008-10-05 12:00:00,Rock,1082,0.6956521739130435,64.0,92,1.0,6.5,89.651,57.6,2008,10
2008-10-05 12:00:00,folk,1085,0.0108695652173913,0.9999999999999997,92,1.0,6.5,89.651,57.6,2008,10
2008-10-05 12:00:00,other,1084,0.0760869565217391,6.9999999999999964,92,1.0,6.5,89.651,57.6,2008,10
2008-10-12 12:00:00,Jazz,1087,0.1728395061728395,14.0,81,1.0,6.5,89.651,57.6,2008,10
2008-10-12 12:00:00,Metal,1086,0.8271604938271605,67.0,81,1.0,6.5,89.651,57.6,2008,10
2008-10-19 12:00:00,Hip Hop,1088,0.5,79.0,158,1.0,6.5,89.651,57.6,2008,10
2008-10-19 12:00:00,Jazz,1089,0.2784810126582278,43.999999999999986,158,1.0,6.5,89.651,57.6,2008,10
2008-10-19 12:00:00,Metal,1091,0.0569620253164556,8.999999999999984,158,1.0,6.5,89.651,57.6,2008,10
2008-10-19 12:00:00,Rock,1090,0.120253164556962,18.999999999999996,158,1.0,6.5,89.651,57.6,2008,10
2008-10-19 12:00:00,other,1092,0.0443037974683544,6.999999999999996,158,1.0,6.5,89.651,57.6,2008,10
2008-10-26 12:00:00,Hip Hop,1094,0.34375,44.0,128,1.0,6.5,89.651,57.6,2008,10
2008-10-26 12:00:00,Jazz,1097,0.0078125,1.0,128,1.0,6.5,89.651,57.6,2008,10
2008-10-26 12:00:00,Metal,1093,0.2421875,31.0,128,1.0,6.5,89.651,57.6,2008,10
2008-10-26 12:00:00,Rock,1096,0.265625,34.0,128,1.0,6.5,89.651,57.6,2008,10
2008-10-26 12:00:00,other,1095,0.140625,18.0,128,1.0,6.5,89.651,57.6,2008,10
2008-11-02 12:00:00,Hip Hop,1099,0.373015873015873,94.0,252,1.0,6.8,88.593,55.3,2008,11
2008-11-02 12:00:00,Jazz,1101,0.0238095238095238,5.999999999999998,252,1.0,6.8,88.593,55.3,2008,11
2008-11-02 12:00:00,Rock,1100,0.1309523809523809,32.999999999999986,252,1.0,6.8,88.593,55.3,2008,11
2008-11-02 12:00:00,other,1098,0.4722222222222222,119.0,252,1.0,6.8,88.593,55.3,2008,11
2008-11-09 12:00:00,Electronic,1108,0.0163934426229508,1.9999999999999976,122,1.0,6.8,88.593,55.3,2008,11
2008-11-09 12:00:00,Hip Hop,1102,0.2786885245901639,34.0,122,1.0,6.8,88.593,55.3,2008,11
2008-11-09 12:00:00,Jazz,1103,0.1639344262295081,19.99999999999999,122,1.0,6.8,88.593,55.3,2008,11
2008-11-09 12:00:00,Metal,1105,0.1967213114754098,23.999999999999996,122,1.0,6.8,88.593,55.3,2008,11
2008-11-09 12:00:00,Rock,1104,0.1557377049180328,19.0,122,1.0,6.8,88.593,55.3,2008,11
2008-11-09 12:00:00,folk,1107,0.0573770491803278,6.999999999999992,122,1.0,6.8,88.593,55.3,2008,11
2008-11-09 12:00:00,other,1106,0.1311475409836065,15.999999999999995,122,1.0,6.8,88.593,55.3,2008,11
2008-11-16 12:00:00,Classical,1113,0.0314465408805031,4.999999999999994,159,1.0,6.8,88.593,55.3,2008,11
2008-11-16 12:00:00,Hip Hop,1112,0.0691823899371069,10.999999999999998,159,1.0,6.8,88.593,55.3,2008,11
2008-11-16 12:00:00,Metal,1110,0.3144654088050314,49.999999999999986,159,1.0,6.8,88.593,55.3,2008,11
2008-11-16 12:00:00,Rock,1109,0.3522012578616352,55.99999999999999,159,1.0,6.8,88.593,55.3,2008,11
2008-11-16 12:00:00,other,1111,0.2327044025157232,36.999999999999986,159,1.0,6.8,88.593,55.3,2008,11
2008-11-23 12:00:00,Electronic,1118,0.0083333333333333,0.999999999999996,120,1.0,6.8,88.593,55.3,2008,11
2008-11-23 12:00:00,Jazz,1117,0.2166666666666666,25.99999999999999,120,1.0,6.8,88.593,55.3,2008,11
2008-11-23 12:00:00,Rock,1115,0.275,33.0,120,1.0,6.8,88.593,55.3,2008,11
2008-11-23 12:00:00,folk,1116,0.0916666666666666,10.999999999999993,120,1.0,6.8,88.593,55.3,2008,11
2008-11-23 12:00:00,other,1114,0.4083333333333333,49.0,120,1.0,6.8,88.593,55.3,2008,11
2008-11-30 12:00:00,Jazz,1119,1.0,2.0,2,1.0,6.8,88.593,55.3,2008,11
2008-12-07 12:00:00,Jazz,1120,0.7011494252873564,61.0,87,1.0,7.3,88.098,60.1,2008,12
2008-12-07 12:00:00,Metal,1122,0.0114942528735632,0.9999999999999983,87,1.0,7.3,88.098,60.1,2008,12
2008-12-07 12:00:00,Rock,1121,0.2873563218390804,24.999999999999993,87,1.0,7.3,88.098,60.1,2008,12
2008-12-14 12:00:00,Hip Hop,1129,0.0175438596491228,0.9999999999999996,57,1.0,7.3,88.098,60.1,2008,12
2008-12-14 12:00:00,Jazz,1126,0.087719298245614,4.999999999999998,57,1.0,7.3,88.098,60.1,2008,12
2008-12-14 12:00:00,Metal,1123,0.6140350877192983,35.0,57,1.0,7.3,88.098,60.1,2008,12
2008-12-14 12:00:00,Pop,1125,0.0175438596491228,0.9999999999999996,57,1.0,7.3,88.098,60.1,2008,12
2008-12-14 12:00:00,Rock,1124,0.1403508771929824,7.9999999999999964,57,1.0,7.3,88.098,60.1,2008,12
